id,section,route,source_file,context,ru_text,kk_proposed,review_status,notes
DL-012,DELIVERY,/delivery,src/app/delivery/page.tsx,Пункт списка данных для заказа,Контактное лицо и телефон на объекте,Нысандағы байланыс тұлғасы және телефон,NEEDS_REVIEW,
DL-013,DELIVERY,/delivery,src/app/delivery/page.tsx,Кнопка внизу страницы доставки,Рассчитать стоимость стеллажа,Стеллаждың құнын есептеу,NEEDS_REVIEW,"Терминология 2026-09-21: стеллаж (весь стеллаж) → «стеллаж», не «сөре»"
PY-001,DELIVERY,/payment,src/app/payment/page.tsx,Заголовок H1 страницы оплаты,Оплата,Төлем,NEEDS_REVIEW,"Заголовок страницы; тот же текст, что пункт футера F-006"
PY-002,DELIVERY,/payment,src/app/payment/page.tsx,Вводный текст страницы оплаты,"Работаем с физическими лицами, компаниями и государственными организациями. Ниже — актуальные способы оплаты.","Жеке тұлғалармен, компаниялармен және мемлекеттік мекемелермен жұмыс істейміз. Төменде — өзекті төлем тәсілдері.",NEEDS_REVIEW,
PY-003,DELIVERY,/payment,src/app/payment/page.tsx,Способ оплаты — заголовок карточки,Безналичный расчёт,Қолма-қол ақшасыз есеп айырысу,NEEDS_REVIEW,"Тот же текст, что CK-023"
PY-004,DELIVERY,/payment,src/app/payment/page.tsx,Способ оплаты — описание карточки,"Для юридических лиц и ИП. Оплата по договору и счёту с НДС, полный пакет закрывающих документов.","Заңды тұлғалар мен ЖК үшін. Шарт және шот бойынша ҚҚС-пен төлем, жабу құжаттарының толық пакеті.",NEEDS_REVIEW,
PY-005,DELIVERY,/payment,src/app/payment/page.tsx,Способ оплаты — заголовок карточки,Оплата по счёту,Шот бойынша төлем,NEEDS_REVIEW,
PY-006,DELIVERY,/payment,src/app/payment/page.tsx,Способ оплаты — описание карточки,Выставляем счёт на оплату после подтверждения заказа менеджером — удобно для бухгалтерии компаний.,Тапсырысты менеджер растағаннан кейін төлеуге шот ұсынамыз — компаниялардың бухгалтериясына ыңғайлы.,NEEDS_REVIEW,
PY-007,DELIVERY,/payment,src/app/payment/page.tsx,Способ оплаты — заголовок карточки,Наличными,Қолма-қол ақшамен,NEEDS_REVIEW,
PY-008,DELIVERY,/payment,src/app/payment/page.tsx,Способ оплаты — описание карточки,При самовывозе со склада или при доставке курьером.,Қоймадан алып кеткенде немесе курьермен жеткізгенде.,NEEDS_REVIEW,
PY-009,DELIVERY,/payment,src/app/payment/page.tsx,Способ оплаты — описание карточки,Оплата через приложение Kaspi.kz.,Kaspi.kz қолданбасы арқылы төлеу.,NEEDS_REVIEW,Kaspi.kz не переводится
PY-010,DELIVERY,/payment,src/app/payment/page.tsx,Бейдж недоступного способа оплаты,Скоро,Жақында,NEEDS_REVIEW,
PY-011,DELIVERY,/payment,src/app/payment/page.tsx,Заголовок секции о бухгалтерских документах,Документы для бухгалтерии,Бухгалтерияға арналған құжаттар,NEEDS_REVIEW,
PY-012,DELIVERY,/payment,src/app/payment/page.tsx,Текст секции о бухгалтерских документах,"Для юридических лиц предоставляем счёт на оплату, счёт-фактуру, накладную и акт выполненных работ. НДС указывается отдельной строкой согласно действующей ставке.","Заңды тұлғаларға төлеуге шот, шот-фактура, жүкқұжат және орындалған жұмыстар актісін ұсынамыз. ҚҚС қолданыстағы мөлшерлемеге сәйкес жеке жолмен көрсетіледі.",NEEDS_REVIEW,
CN-001,CONTACTS,/contacts,src/app/contacts/page.tsx,Заголовок H1 страницы контактов,Контакты,Байланыс,NEEDS_REVIEW,"Заголовок страницы; тот же текст, что пункт меню H-005"
CN-002,CONTACTS,/contacts,src/app/contacts/page.tsx,Подпись блока реквизитов на странице контактов,Реквизиты,Деректемелер,NEEDS_REVIEW,
CN-003,CONTACTS,/contacts,src/app/contacts/page.tsx,Подпись к номеру БИН на странице контактов (без двоеточия),БИН,БСН,NEEDS_REVIEW,Сам номер не переводится
CN-004,CONTACTS,/contacts,src/app/contacts/page.tsx,Заголовок формы обратной связи на странице контактов,Написать нам,Бізге жазу,NEEDS_REVIEW,
CN-005,CONTACTS,/contacts,src/app/contacts/page.tsx,Подпись под заголовком формы обратной связи,"Заполните форму, и мы перезвоним в рабочее время.","Форманы толтырыңыз, жұмыс уақытында қайта қоңырау шаламыз.",NEEDS_REVIEW,
CN-006,CONTACTS,"/contacts, /",src/components/contact/ContactForm.tsx,Подпись поля имени в форме обратной связи,Имя,Аты,NEEDS_REVIEW,
CN-007,CONTACTS,"/contacts, /",src/components/contact/ContactForm.tsx,Подпись поля телефона в форме обратной связи,Телефон,Телефон,NEEDS_REVIEW,
CN-008,CONTACTS,"/contacts, /",src/components/contact/ContactForm.tsx,Подпись поля сообщения в форме обратной связи,Сообщение,Хабарлама,NEEDS_REVIEW,
CN-009,CONTACTS,"/contacts, /",src/components/contact/ContactForm.tsx,Состояние кнопки во время отправки формы обратной связи,Отправка…,Жіберілуде…,NEEDS_REVIEW,
CN-010,CONTACTS,"/contacts, /",src/components/contact/ContactForm.tsx,Кнопка отправки формы обратной связи,Отправить,Жіберу,NEEDS_REVIEW,
CN-011,CONTACTS,"/contacts, /",src/components/contact/ContactForm.tsx,Сообщение об успешной отправке формы обратной связи,Спасибо! Мы свяжемся с вами в ближайшее время.,Рақмет! Жақын арада сізбен байланысамыз.,NEEDS_REVIEW,
CN-012,CONTACTS,"/contacts, /",src/components/contact/ContactForm.tsx,Сообщение об ошибке отправки формы обратной связи,Не удалось отправить. Попробуйте позже или напишите в WhatsApp.,Жіберу мүмкін болмады. Кейінірек қайталап көріңіз немесе WhatsApp арқылы жазыңыз.,NEEDS_REVIEW,
PV-001,PRIVACY,/privacy,src/app/privacy/page.tsx,Заголовок H1 политики конфиденциальности,Политика конфиденциальности,Құпиялылық саясаты,NEEDS_REVIEW,
PV-002,PRIVACY,"/privacy, /terms",src/app/privacy/page.tsx; src/app/terms/page.tsx,Дата редакции документа,Редакция от 1 января 2026 г.,2026 Жылғы 1 қаңтардағы редакция,NEEDS_REVIEW,Одинаковый текст в политике и в оферте
PV-003,PRIVACY,/privacy,src/app/privacy/page.tsx,Вводный абзац политики конфиденциальности,"Настоящая Политика конфиденциальности определяет порядок обработки и защиты персональных данных пользователей сайта {компания} (далее — «Компания»), которые Компания может получить от пользователя в процессе использования сайта, сервиса конфигуратора стеллажей и оформления заказов.","Осы Құпиялылық саясаты {компания} сайты пайдаланушыларының дербес деректерін өңдеу және қорғау тәртібін айқындайды (бұдан әрі — «Компания»); Компания мұндай деректерді пайдаланушыдан сайтты, стеллаж конфигураторы қызметін пайдалану және тапсырыс рәсімдеу барысында алуы мүмкін.",NEEDS_REVIEW,"ДИНАМИЧЕСКАЯ СТРОКА: подставляется юридическое наименование. ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ. Терминология 2026-09-21: стеллаж (весь стеллаж) → «стеллаж», не «сөре»"
PV-004,PRIVACY,/privacy,src/app/privacy/page.tsx,Заголовок раздела 1 политики,1. Какие данные мы собираем,1. Қандай деректерді жинаймыз,NEEDS_REVIEW,
PV-005,PRIVACY,/privacy,src/app/privacy/page.tsx,Текст раздела 1 политики,"При оформлении заказа, заявки на консультацию или обращении через форму обратной связи мы можем запрашивать: фамилию, имя; номер телефона; адрес электронной почты; название и реквизиты компании (для юридических лиц); адрес доставки. Конфигурации стеллажей, сохранённые в конфигураторе, также считаются данными, связанными с заказом.","Тапсырыс рәсімдеу, кеңес алуға өтінім беру немесе кері байланыс нысаны арқылы хабарласу кезінде біз мыналарды сұрауымыз мүмкін: тегі, аты; телефон нөмірі; электрондық пошта мекенжайы; компанияның атауы мен деректемелері (заңды тұлғалар үшін); жеткізу мекенжайы. Конфигураторда сақталған стеллаж конфигурациялары да тапсырысқа қатысты деректер болып саналады.",NEEDS_REVIEW,"ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ. Терминология 2026-09-21: стеллаж (весь стеллаж) → «стеллаж», не «сөре»"
PV-006,PRIVACY,/privacy,src/app/privacy/page.tsx,Заголовок раздела 2 политики,2. Цели обработки данных,2. Деректерді өңдеу мақсаттары,NEEDS_REVIEW,
PV-007,PRIVACY,/privacy,src/app/privacy/page.tsx,Пункт целей обработки данных,"Обработка и выполнение заказов, включая расчёт стоимости и доставки;","Тапсырыстарды өңдеу және орындау, оның ішінде тауар мен жеткізу құнын есептеу;",NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
PV-008,PRIVACY,/privacy,src/app/privacy/page.tsx,Пункт целей обработки данных,"Связь с клиентом по вопросам заказа, доставки и оплаты;","Тапсырыс, жеткізу және төлем мәселелері бойынша клиентпен байланысу;",NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
PV-009,PRIVACY,/privacy,src/app/privacy/page.tsx,Пункт целей обработки данных,Формирование бухгалтерских и закрывающих документов;,Бухгалтерлік және жабу құжаттарын қалыптастыру;,NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
PV-010,PRIVACY,/privacy,src/app/privacy/page.tsx,Пункт целей обработки данных,Улучшение качества сайта и сервиса конфигуратора;,Сайт пен конфигуратор қызметінің сапасын жақсарту;,NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
PV-011,PRIVACY,/privacy,src/app/privacy/page.tsx,Пункт целей обработки данных,Направление информации об акциях — только с согласия пользователя.,Акциялар туралы ақпарат жіберу — тек пайдаланушының келісімімен.,NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
PV-012,PRIVACY,/privacy,src/app/privacy/page.tsx,Заголовок раздела 3 политики,3. Передача данных третьим лицам,3. Деректерді үшінші тұлғаларға беру,NEEDS_REVIEW,
PV-013,PRIVACY,/privacy,src/app/privacy/page.tsx,Текст раздела 3 политики,"Компания не передаёт персональные данные третьим лицам, за исключением случаев, необходимых для выполнения заказа (например, транспортным компаниям для организации доставки) или в случаях, предусмотренных законодательством Республики Казахстан.","Компания дербес деректерді үшінші тұлғаларға бермейді, тапсырысты орындау үшін қажет жағдайларды (мысалы, жеткізуді ұйымдастыру үшін көлік компанияларына беру) немесе Қазақстан Республикасының заңнамасында көзделген жағдайларды қоспағанда.",NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
PV-014,PRIVACY,/privacy,src/app/privacy/page.tsx,Заголовок раздела 4 политики,4. Хранение и защита данных,4. Деректерді сақтау және қорғау,NEEDS_REVIEW,
PV-015,PRIVACY,/privacy,src/app/privacy/page.tsx,Текст раздела 4 политики,"Персональные данные хранятся в защищённой базе данных и обрабатываются с применением технических и организационных мер защиты от несанкционированного доступа, изменения, раскрытия или уничтожения.","Дербес деректер қорғалған дерекқорда сақталады және рұқсатсыз қол жеткізуден, өзгертуден, ашудан немесе жоюдан қорғаудың техникалық әрі ұйымдастырушылық шаралары қолданыла отырып өңделеді.",NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
PV-016,PRIVACY,/privacy,src/app/privacy/page.tsx,Заголовок раздела 5 политики,5. Права пользователя,5. Пайдаланушының құқықтары,NEEDS_REVIEW,
PV-017,PRIVACY,/privacy,src/app/privacy/page.tsx,Текст раздела 5 политики,"Пользователь вправе запросить информацию о своих персональных данных, потребовать их исправления или удаления, а также отозвать согласие на обработку, направив запрос на {email}.","Пайдаланушы өзінің дербес деректері туралы ақпаратты сұратуға, оларды түзетуді немесе жоюды талап етуге, сондай-ақ {email} мекенжайына сұрау жіберу арқылы өңдеуге берген келісімін кері қайтарып алуға құқылы.",NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА: подставляется email. ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
PV-018,PRIVACY,/privacy,src/app/privacy/page.tsx,Заголовок раздела 6 политики,6. Контакты,6. Байланыс,NEEDS_REVIEW,
PV-019,PRIVACY,/privacy,src/app/privacy/page.tsx,Текст раздела 6 политики,"По вопросам обработки персональных данных обращайтесь: {email}, {адрес}.","Дербес деректерді өңдеу мәселелері бойынша хабарласыңыз: {email}, {мекенжай}.",NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА
TM-001,TERMS,/terms,src/app/terms/page.tsx,Заголовок H1 публичной оферты,Публичная оферта,Жария оферта,NEEDS_REVIEW,
TM-002,TERMS,/terms,src/app/terms/page.tsx,Вводный абзац оферты,Настоящий документ является публичной офертой {компания} (далее — «Продавец») и содержит условия продажи металлических стеллажных систем MS через сайт и конфигуратор. Оформление заказа на сайте означает полное и безоговорочное принятие условий настоящей оферты (акцепт).,Осы құжат {компания} жария офертасы болып табылады (бұдан әрі — «Сатушы») және MS металл стеллаж жүйелерін сайт пен конфигуратор арқылы сату шарттарын қамтиды. Сайтта тапсырыс рәсімдеу осы оферта шарттарын толық әрі сөзсіз қабылдауды (акцепт) білдіреді.,NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА. ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
TM-003,TERMS,/terms,src/app/terms/page.tsx,Заголовок раздела 1 оферты,1. Предмет договора,1. Шарттың мәні,NEEDS_REVIEW,
TM-004,TERMS,/terms,src/app/terms/page.tsx,Текст раздела 1 оферты,"Продавец обязуется передать в собственность Покупателя стеллажную систему согласно выбранной в конфигураторе комплектации, а Покупатель обязуется принять и оплатить товар на условиях настоящей оферты.","Сатушы конфигураторда таңдалған жинаққа сәйкес стеллаж жүйесін Сатып алушының меншігіне беруге, ал Сатып алушы тауарды осы оферта шарттарымен қабылдап, төлеуге міндеттенеді.",NEEDS_REVIEW,"ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ. Терминология 2026-09-21: стеллаж (весь стеллаж) → «стеллаж», не «сөре»"
TM-005,TERMS,/terms,src/app/terms/page.tsx,Заголовок раздела 2 оферты,2. Оформление заказа и цена,2. Тапсырысты рәсімдеу және баға,NEEDS_REVIEW,
TM-006,TERMS,/terms,src/app/terms/page.tsx,Текст раздела 2 оферты,"Стоимость стеллажа рассчитывается автоматически в конфигураторе на основании выбранной комплектации. Доступны только размеры, представленные в конфигураторе.",Стеллаждың құны таңдалған жинақтамаға қарай конфигураторда автоматты түрде есептеледі. Тек конфигураторда көрсетілген өлшемдер қолжетімді.,NEEDS_REVIEW,"ru обновлён по исходнику 2026-09-21. НОВОЕ ПРЕДЛОЖЕНИЕ kk (2026-09-21) — требует проверки владельцем (первое предложение взято из kk-версии DL-002, второе — утверждённая формулировка). Требует юридической вычитки. Терминология 2026-09-21: стеллаж (весь стеллаж) → «стеллаж», не «сөре»"
TM-007,TERMS,/terms,src/app/terms/page.tsx,Заголовок раздела 3 оферты,3. Оплата,3. Төлем,NEEDS_REVIEW,
TM-008,TERMS,/terms,src/app/terms/page.tsx,Текст раздела 3 оферты,"Оплата производится безналичным расчётом по счёту, наличными при самовывозе или иным способом, указанным на странице «Оплата». Для юридических лиц предоставляется полный пакет закрывающих документов с учётом НДС.","Төлем шот бойынша қолма-қол ақшасыз есеп айырысу арқылы, қоймадан алып кеткенде қолма-қол ақшамен немесе «Төлем» бетінде көрсетілген өзге тәсілмен жүргізіледі. Заңды тұлғаларға ҚҚС ескеріле отырып, жабу құжаттарының толық пакеті ұсынылады.",NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
TM-009,TERMS,/terms,src/app/terms/page.tsx,Заголовок раздела 4 оферты,4. Доставка,4. Жеткізу,NEEDS_REVIEW,
TM-010,TERMS,/terms,src/app/terms/page.tsx,Текст раздела 4 оферты,"Доставка осуществляется способом, выбранным Покупателем при оформлении заказа: самовывоз со склада, доставка по городу, доставка по Казахстану или передача транспортной компании. По Алматы, Астане, Караганде и Шымкенту доставка осуществляется бесплатно в тот же день. В другие города и регионы Казахстана доставка осуществляется в течение 2–3 дней, стоимость доставки рассчитывается индивидуально.","Жеткізу Сатып алушы тапсырыс рәсімдеу кезінде таңдаған тәсілмен жүзеге асырылады: қоймадан алып кету, қала ішінде жеткізу, Қазақстан бойынша жеткізу немесе көлік компаниясына тапсыру. Алматы, Астана, Қарағанды және Шымкент қалаларында жеткізу сол күні тегін жүзеге асырылады. Қазақстанның басқа қалалары мен өңірлеріне жеткізу 2–3 күн ішінде жүзеге асырылады, жеткізу құны жеке есептеледі.",NEEDS_REVIEW,ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ
TM-011,TERMS,/terms,src/app/terms/page.tsx,Заголовок раздела 5 оферты,5. Гарантия и возврат,5. Кепілдік және қайтару,NEEDS_REVIEW,
TM-012,TERMS,/terms,src/app/terms/page.tsx,Текст раздела 5 оферты,На все стеллажные системы MS предоставляется гарантия производителя. Возврат и обмен товара надлежащего качества осуществляется в соответствии с законодательством Республики Казахстан о защите прав потребителей.,Барлық MS стеллаж жүйелеріне өндірушінің кепілдігі беріледі. Тиісті сападағы тауарды қайтару және айырбастау Қазақстан Республикасының тұтынушылардың құқықтарын қорғау туралы заңнамасына сәйкес жүзеге асырылады.,NEEDS_REVIEW,"ТРЕБУЕТ ЮРИДИЧЕСКОЙ ВЫЧИТКИ. Терминология 2026-09-21: стеллаж (весь стеллаж) → «стеллаж», не «сөре»"
TM-013,TERMS,/terms,src/app/terms/page.tsx,Заголовок раздела 6 оферты,6. Реквизиты Продавца,6. Сатушының деректемелері,NEEDS_REVIEW,
VL-001,VALIDATION,"/order, /contacts, /",src/lib/pricing/schema.ts,Ошибка проверки номера телефона (оформление заказа и форма обратной связи),Укажите корректный номер телефона,Дұрыс телефон нөмірін көрсетіңіз,NEEDS_REVIEW,
VL-002,VALIDATION,"/order, /contacts, /",src/lib/pricing/schema.ts,Ошибка проверки имени,Введите имя,Атыңызды енгізіңіз,NEEDS_REVIEW,
VL-003,VALIDATION,/order,src/lib/pricing/schema.ts,Ошибка проверки email,Укажите корректный email,Дұрыс email мекенжайын көрсетіңіз,NEEDS_REVIEW,
VL-004,VALIDATION,/order,src/lib/pricing/schema.ts,Ошибка проверки ИИН/БИН при отправке формы,ИИН/БИН должен содержать 12 цифр,ЖСН/БСН 12 саннан тұруы керек,NEEDS_REVIEW,
VL-005,VALIDATION,/order,src/lib/pricing/schema.ts,Ошибка обязательного БИН для юридического лица,БИН должен содержать 12 цифр,БСН 12 саннан тұруы керек,NEEDS_REVIEW,"Отдельное сообщение от VL-004: срабатывает для юрлица, когда поле пустое"
VL-006,VALIDATION,/order,src/lib/pricing/schema.ts,Ошибка обязательного названия компании для юридического лица,Укажите название компании,Компания атауын көрсетіңіз,NEEDS_REVIEW,
VL-007,VALIDATION,/order,src/lib/pricing/schema.ts,Ошибка выбора способа оплаты,Выберите способ оплаты,Төлем тәсілін таңдаңыз,NEEDS_REVIEW,
VL-008,VALIDATION,/order,src/components/order/OrderForm.tsx; src/app/api/orders/route.ts,"Ошибка обязательного адреса доставки (проверяется и в форме, и на сервере)",Укажите адрес доставки,Жеткізу мекенжайын көрсетіңіз,NEEDS_REVIEW,
VL-009,VALIDATION,"/configurator, /cart",src/lib/pricing/schema.ts,Ошибка проверки идентификатора модели в конфигурации,Недопустимый идентификатор модели,Модельдің жарамсыз идентификаторы,NEEDS_REVIEW,Достижимо через ручную правку ссылки конфигурации
VL-010,VALIDATION,"/configurator, /cart",src/lib/pricing/schema.ts,Ошибка проверки: в конфигурации нет секций,Должна быть хотя бы одна секция,Кемінде бір секция болуы тиіс,NEEDS_REVIEW,
VL-011,VALIDATION,"/configurator, /cart",src/lib/pricing/schema.ts,Ошибка проверки: превышено число секций,Достигнуто максимальное количество секций ({N}),Секциялардың ең көп санына жетті ({N}),NEEDS_REVIEW,"ДИНАМИЧЕСКАЯ СТРОКА. Почти совпадает с CF-029, но это серверное сообщение с числом"
VL-012,VALIDATION,"/configurator, /cart",src/lib/pricing/schema.ts,Ошибка проверки уникальности идентификаторов секций,Идентификаторы секций должны быть уникальными,Секциялардың идентификаторлары бірегей болуы тиіс,NEEDS_REVIEW,
VL-013,VALIDATION,/order,src/lib/delivery/city-delivery.ts; src/app/api/orders/route.ts,Ошибка сервера: бесплатная доставка по городу выбрана для другого города,"Бесплатная доставка по городу доступна только в Алматы, Астане, Караганде и Шымкенте. Для других городов выберите «Доставка по Казахстану» — 2–3 дня. Стоимость доставки рассчитывается индивидуально.","Қала бойынша тегін жеткізу тек Алматы, Астана, Қарағанды және Шымкент қалаларында қолжетімді. Басқа қалалар үшін «Қазақстан бойынша жеткізу» тәсілін таңдаңыз — 2–3 күн. Жеткізу құны жеке есептеледі.",NEEDS_REVIEW,Сервер возвращает с field = city; «Доставка по Казахстану» — название способа доставки (CF-088)
VL-014,VALIDATION,/order,src/lib/pricing/schema.ts,Ошибка валидации: не указан город (форма заказа и ответ API),Укажите город,Қаланы көрсетіңіз,NEEDS_REVIEW,НОВОЕ ПРЕДЛОЖЕНИЕ kk (2026-09-21) — требует проверки владельцем
VL-015,VALIDATION,"/contacts, /",src/lib/contact-schema.ts,Ошибка проверки: пустое сообщение в форме обратной связи (форма и ответ API),Введите сообщение,Хабарламаны енгізіңіз,NEEDS_REVIEW,НОВОЕ ПРЕДЛОЖЕНИЕ kk (2026-09-22) — по образцу VL-002 «Атыңызды енгізіңіз»; требует проверки владельцем
VL-016,VALIDATION,"/contacts, /",src/lib/contact-schema.ts,Ошибка проверки: имя в форме обратной связи длиннее допустимого (форма и ответ API),Имя не должно быть длиннее {N} символов,Аты {N} таңбадан аспауы керек,NEEDS_REVIEW,НОВОЕ ПРЕДЛОЖЕНИЕ kk (2026-09-22) — требует проверки владельцем; {N} = 200
VL-017,VALIDATION,"/contacts, /",src/lib/contact-schema.ts,Ошибка проверки: сообщение в форме обратной связи длиннее допустимого (форма и ответ API),Сообщение не должно быть длиннее {N} символов,Хабарлама {N} таңбадан аспауы керек,NEEDS_REVIEW,НОВОЕ ПРЕДЛОЖЕНИЕ kk (2026-09-22) — требует проверки владельцем; {N} = 2000
VL-018,VALIDATION,"/configurator, /cart, /order, /catalog",src/lib/pricing/schema.ts; src/components/cart/CartClient.tsx; src/components/order/OrderForm.tsx; src/components/configurator/OrderSummaryBar.tsx; src/components/catalog/ProductCard.tsx,"Ошибка проверки: превышен лимит стеллажей (комплектов) в одном заказе — сумма количеств всех позиций (ответ API заказа, корзина, оформление, конфигуратор, каталог)",В одном заказе можно оформить не более {N} стеллажей.,Бір тапсырыста ең көбі {N} стеллажға тапсырыс беруге болады.,NEEDS_REVIEW,"ДИНАМИЧЕСКАЯ СТРОКА; {N} = 5. kk — утверждённая владельцем формулировка (2026-09-24)"
ER-001,ERRORS,"/configurator, /cart, /catalog",src/app/api/pricing/calculate/route.ts,Ответ API при превышении лимита запросов на расчёт цены,Слишком много запросов. Попробуйте через минуту.,Сұраныс тым көп. Бір минуттан кейін қайталап көріңіз.,NEEDS_REVIEW,
ER-002,ERRORS,/order,src/app/api/orders/route.ts,Ответ API при превышении лимита отправки заявок,Слишком много заявок. Попробуйте через минуту.,Өтінімдер тым көп. Бір минуттан кейін қайталап көріңіз.,NEEDS_REVIEW,
ER-003,ERRORS,"/contacts, /",src/app/api/contact/route.ts,Ответ API при превышении лимита обращений через форму обратной связи,Слишком много обращений. Попробуйте через минуту.,Өтініштер тым көп. Бір минуттан кейін қайталап көріңіз.,NEEDS_REVIEW,
ER-004,ERRORS,(публичные API),src/app/api/pricing/calculate/route.ts; src/app/api/orders/route.ts; src/app/api/contact/route.ts; src/app/api/payments/route.ts,Ответ API при нечитаемом теле запроса,Некорректное тело запроса,Сұраныс деректері дұрыс емес,NEEDS_REVIEW,"Технический ответ, но может дойти до клиента через серверную ошибку формы"
ER-005,ERRORS,"/order, /contacts, /",src/app/api/orders/route.ts; src/app/api/contact/route.ts,Ответ API при ошибках валидации формы,Проверьте правильность заполнения формы,Форманың дұрыс толтырылғанын тексеріңіз,NEEDS_REVIEW,
ER-006,ERRORS,/order,src/app/api/orders/route.ts,"Ответ API, когда позицию заказа нельзя пересчитать",Не удалось рассчитать одну из позиций заказа: {причина},Тапсырыс позицияларының бірін есептеу мүмкін болмады: {себеп},NEEDS_REVIEW,ДИНАМИЧЕСКАЯ СТРОКА: подставляется сообщение движка расчёта
ER-007,ERRORS,(публичные API),src/lib/api/response.ts,Ответ API при внутренней ошибке сервера,Внутренняя ошибка сервера. Попробуйте позже.,Сервердің ішкі қатесі. Кейінірек қайталап көріңіз.,NEEDS_REVIEW,
ER-008,ERRORS,/payment (онлайн-оплата),src/app/api/payments/route.ts,"Ответ API, когда онлайн-оплата отключена или заказ не найден",Страница не найдена,Бет табылмады,NEEDS_REVIEW,
ER-009,ERRORS,/payment (онлайн-оплата),src/app/api/payments/route.ts,Ответ API при превышении лимита попыток оплаты,Слишком много попыток оплаты. Попробуйте через минуту.,Төлем әрекеттері тым көп. Бір минуттан кейін қайталап көріңіз.,NEEDS_REVIEW,
ER-010,ERRORS,/payment (онлайн-оплата),src/app/api/payments/route.ts,Ответ API при некорректном запросе на оплату,Некорректный запрос на оплату,Төлем сұранысы дұрыс емес,NEEDS_REVIEW,
ER-011,ERRORS,/payment (онлайн-оплата),src/app/api/payments/route.ts,"Ответ API, когда заказ не найден при оплате",Заказ не найден,Тапсырыс табылмады,NEEDS_REVIEW,
ER-012,ERRORS,/payment (онлайн-оплата),src/app/api/payments/route.ts,"Ответ API, когда заказ нельзя оплатить онлайн",Этот заказ сейчас нельзя оплатить онлайн.,Бұл тапсырысты қазір онлайн төлеу мүмкін емес.,NEEDS_REVIEW,
ER-013,ERRORS,/payment (онлайн-оплата),src/app/api/payments/route.ts,Ответ API при недоступности платёжного сервиса,Платёжный сервис временно недоступен. Попробуйте позже.,Төлем қызметі уақытша қолжетімсіз. Кейінірек қайталап көріңіз.,NEEDS_REVIEW,
ER-014,ERRORS,/configurator,src/components/configurator/useLivePrice.ts,Ошибка сети при расчёте цены в конфигураторе,Не удалось рассчитать цену. Проверьте соединение.,Бағаны есептеу мүмкін болмады. Байланысты тексеріңіз.,NEEDS_REVIEW,
ER-015,ERRORS,/cart,src/components/cart/CartClient.tsx,Запасное сообщение об ошибке расчёта позиции корзины,Не удалось рассчитать цену,Бағаны есептеу мүмкін болмады,NEEDS_REVIEW,
ER-016,ERRORS,/cart,src/components/cart/CartClient.tsx,Ошибка сети при расчёте позиции корзины,Не удалось связаться с сервером,Сервермен байланысу мүмкін болмады,NEEDS_REVIEW,
ER-017,ERRORS,/order,src/components/order/OrderForm.tsx,Запасное сообщение об ошибке оформления заказа,Не удалось оформить заказ,Тапсырысты рәсімдеу мүмкін болмады,NEEDS_REVIEW,
ER-018,ERRORS,/order,src/components/order/OrderForm.tsx,Ошибка сети при отправке заказа,Не удалось связаться с сервером. Проверьте соединение и попробуйте снова.,"Сервермен байланысу мүмкін болмады. Байланысты тексеріп, қайта көріңіз.",NEEDS_REVIEW,
ER-019,ERRORS,"/configurator, /cart",src/lib/pricing/engine.ts,Ошибка расчёта: конфигурация не прошла валидацию,Некорректные данные конфигурации,Конфигурация деректері дұрыс емес,NEEDS_REVIEW,
ER-020,ERRORS,"/configurator, /cart",src/lib/pricing/engine.ts,Ошибка расчёта: модель не найдена,Модель не найдена,Модель табылмады,NEEDS_REVIEW,"Совпадает по смыслу с PR-001, но это сообщение движка расчёта, а не заголовок страницы"
ER-021,ERRORS,"/configurator, /cart",src/lib/pricing/engine.ts,Ошибка расчёта: требуется индивидуальный расчёт,"Для этой конфигурации требуется индивидуальный расчёт. Пожалуйста, свяжитесь с менеджером.",Бұл конфигурация үшін жеке есеп қажет. Менеджерге хабарласыңыз.,NEEDS_REVIEW,
